pais,iso3c,fecha_fallecimiento,departamento,provincia,distrito,n,n_acum
Peru,PER,2020-04-21,LORETO,MAYNAS,IQUITOS,1,1
Peru,PER,2020-04-21,LORETO,MAYNAS,PUNCHANA,1,2
Peru,PER,2020-04-21,PIURA,PIURA,CASTILLA,3,3
Peru,PER,2020-04-21,PIURA,PIURA,LA UNION,1,4
Peru,PER,2020-04-21,PIURA,PIURA,PIURA,2,6
Peru,PER,2020-04-21,PIURA,PIURA,VEINTISÉIS DE OCTUBRE,1,7
Peru,PER,2020-04-21,PIURA,SULLANA,SALITRAL,1,1
Peru,PER,2020-04-21,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,1,1
Peru,PER,2020-04-21,UCAYALI,CORONEL PORTILLO,CALLERIA,3,3
Peru,PER,2020-04-22,ANCASH,SANTA,CHIMBOTE,1,1
Peru,PER,2020-04-22,CALLAO,CALLAO,CALLAO,1,1
Peru,PER,2020-04-22,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,1,2
Peru,PER,2020-04-22,CALLAO,CALLAO,VENTANILLA,1,3
Peru,PER,2020-04-22,CALLAO,NA,VENTANILLA,1,1
Peru,PER,2020-04-22,ICA,CHINCHA,ALTO LARAN,1,1
Peru,PER,2020-04-22,ICA,CHINCHA,CHINCHA ALTA,1,2
Peru,PER,2020-04-22,ICA,CHINCHA,GROCIO PRADO,1,3
Peru,PER,2020-04-22,ICA,NAZCA,VISTA ALEGRE,1,1
Peru,PER,2020-04-22,ICA,PALPA,PALPA,1,1
Peru,PER,2020-04-22,JUNIN,JAUJA,MUQUIYAUYO,1,1
Peru,PER,2020-04-22,LA LIBERTAD,TRUJILLO,HUANCHACO,1,1
Peru,PER,2020-04-22,LA LIBERTAD,TRUJILLO,LA ESPERANZA,1,2
Peru,PER,2020-04-22,LAMBAYEQUE,CHICLAYO,CHICLAYO,2,2
Peru,PER,2020-04-22,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,2,4
Peru,PER,2020-04-22,LAMBAYEQUE,CHICLAYO,MONSEFU,1,5
Peru,PER,2020-04-22,LAMBAYEQUE,CHICLAYO,TUMAN,1,6
Peru,PER,2020-04-22,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,4,4
Peru,PER,2020-04-22,LAMBAYEQUE,LAMBAYEQUE,SALAS,1,1
Peru,PER,2020-04-22,LAMBAYEQUE,NA,NA,3,3
Peru,PER,2020-04-22,LIMA,CALLAO,CALLAO,1,1
Peru,PER,2020-04-22,LIMA,CAÑETE,NUEVO IMPERIAL,1,1
Peru,PER,2020-04-22,LIMA,LIMA,ATE,2,2
Peru,PER,2020-04-22,LIMA,LIMA,BREÑA,1,3
Peru,PER,2020-04-22,LIMA,LIMA,CHORRILLOS,1,4
Peru,PER,2020-04-22,LIMA,LIMA,COMAS,4,8
Peru,PER,2020-04-22,LIMA,LIMA,EL AGUSTINO,1,9
Peru,PER,2020-04-22,LIMA,LIMA,INDEPENDENCIA,2,11
Peru,PER,2020-04-22,LIMA,LIMA,LIMA,4,15
Peru,PER,2020-04-22,LIMA,LIMA,LOS OLIVOS,1,16
Peru,PER,2020-04-22,LIMA,LIMA,LURIGANCHO,1,17
Peru,PER,2020-04-22,LIMA,LIMA,MIRAFLORES,1,18
Peru,PER,2020-04-22,LIMA,LIMA,PUEBLO LIBRE,1,19
Peru,PER,2020-04-22,LIMA,LIMA,RIMAC,3,22
Peru,PER,2020-04-22,LIMA,LIMA,SAN JUAN DE LURIGANCHO,4,26
Peru,PER,2020-04-22,LIMA,LIMA,SAN JUAN DE MIRAFLORES,1,27
Peru,PER,2020-04-22,LIMA,LIMA,SAN LUIS,1,28
Peru,PER,2020-04-22,LIMA,LIMA,SAN MARTIN DE PORRES,2,30
Peru,PER,2020-04-22,LIMA,LIMA,SAN MIGUEL,1,31
Peru,PER,2020-04-22,LIMA,LIMA,SANTIAGO DE SURCO,1,32
Peru,PER,2020-04-22,LIMA,NA,NA,4,4
Peru,PER,2020-04-22,LORETO,MAYNAS,IQUITOS,1,1
Peru,PER,2020-04-22,LORETO,MAYNAS,PUNCHANA,1,2
Peru,PER,2020-04-22,LORETO,NA,NA,2,2
Peru,PER,2020-04-22,PIURA,MORROPON,CHULUCANAS,1,1
Peru,PER,2020-04-22,PIURA,PIURA,PIURA,1,1
Peru,PER,2020-04-22,PIURA,PIURA,VEINTISÉIS DE OCTUBRE,1,2
Peru,PER,2020-04-22,TUMBES,TUMBES,TUMBES,2,2
Peru,PER,2020-04-22,TUMBES,ZARUMILLA,ZARUMILLA,1,1
Peru,PER,2020-04-22,UCAYALI,CORONEL PORTILLO,CALLERIA,3,3
Peru,PER,2020-04-22,UCAYALI,CORONEL PORTILLO,YARINACOCHA,2,5
Peru,PER,2020-04-22,UCAYALI,NA,NA,3,3
Peru,PER,2020-04-23,ANCASH,CASMA,CASMA,2,2
Peru,PER,2020-04-23,ANCASH,SANTA,CHIMBOTE,2,2
Peru,PER,2020-04-23,ANCASH,SANTA,COISHCO,1,3
Peru,PER,2020-04-23,ANCASH,SANTA,SANTA,1,4
Peru,PER,2020-04-23,ANCASH,NA,NA,1,1
Peru,PER,2020-04-23,AREQUIPA,AREQUIPA,PAUCARPATA,1,1
Peru,PER,2020-04-23,CALLAO,CALLAO,CALLAO,5,5
Peru,PER,2020-04-23,CALLAO,NA,CALLAO,3,3
Peru,PER,2020-04-23,ICA,CHINCHA,CHINCHA ALTA,1,1
Peru,PER,2020-04-23,ICA,CHINCHA,SUNAMPE,1,2
Peru,PER,2020-04-23,ICA,ICA,ICA,1,1
Peru,PER,2020-04-23,ICA,ICA,SANTIAGO,1,2
Peru,PER,2020-04-23,ICA,NA,NA,1,1
Peru,PER,2020-04-23,LA LIBERTAD,TRUJILLO,HUANCHACO,2,2
Peru,PER,2020-04-23,LAMBAYEQUE,CHICLAYO,CHICLAYO,5,5
Peru,PER,2020-04-23,LAMBAYEQUE,CHICLAYO,ETEN,2,7
Peru,PER,2020-04-23,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,2,9
Peru,PER,2020-04-23,LAMBAYEQUE,CHICLAYO,MONSEFU,1,10
Peru,PER,2020-04-23,LAMBAYEQUE,CHICLAYO,SANTA ROSA,1,11
Peru,PER,2020-04-23,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,2,2
Peru,PER,2020-04-23,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,1,3
Peru,PER,2020-04-23,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1,1
Peru,PER,2020-04-23,LAMBAYEQUE,LAMBAYEQUE,MORROPE,1,2
Peru,PER,2020-04-23,LAMBAYEQUE,NA,NA,2,2
Peru,PER,2020-04-23,LIMA,CAÑETE,NUEVO IMPERIAL,2,2
Peru,PER,2020-04-23,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,1,3
Peru,PER,2020-04-23,LIMA,HUARAL,CHANCAY,2,2
Peru,PER,2020-04-23,LIMA,HUAURA,HUAURA,1,1
Peru,PER,2020-04-23,LIMA,LIMA,CHORRILLOS,1,1
Peru,PER,2020-04-23,LIMA,LIMA,COMAS,2,3
Peru,PER,2020-04-23,LIMA,LIMA,INDEPENDENCIA,1,4
Peru,PER,2020-04-23,LIMA,LIMA,LA VICTORIA,3,7
Peru,PER,2020-04-23,LIMA,LIMA,LIMA,3,10
Peru,PER,2020-04-23,LIMA,LIMA,LOS OLIVOS,1,11
Peru,PER,2020-04-23,LIMA,LIMA,MAGDALENA DEL MAR,1,12
Peru,PER,2020-04-23,LIMA,LIMA,PUENTE PIEDRA,2,14
Peru,PER,2020-04-23,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2,16
Peru,PER,2020-04-23,LIMA,LIMA,SAN MARTIN DE PORRES,1,17
Peru,PER,2020-04-23,LIMA,LIMA,SAN MIGUEL,1,18
Peru,PER,2020-04-23,LIMA,LIMA,SANTIAGO DE SURCO,1,19
Peru,PER,2020-04-23,LIMA,LIMA,SURQUILLO,1,20
Peru,PER,2020-04-23,LIMA,TRUJILLO,TRUJILLO,1,1
Peru,PER,2020-04-23,LORETO,MAYNAS,IQUITOS,6,6
Peru,PER,2020-04-23,LORETO,MAYNAS,SAN JUAN BAUTISTA,1,7
Peru,PER,2020-04-23,LORETO,NA,NA,4,4
Peru,PER,2020-04-23,PIURA,PIURA,CASTILLA,3,3
Peru,PER,2020-04-23,PIURA,PIURA,CATACAOS,1,4
Peru,PER,2020-04-23,PIURA,PIURA,PIURA,3,7
Peru,PER,2020-04-23,TACNA,TACNA,TACNA,1,1
Peru,PER,2020-04-23,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,1,1
Peru,PER,2020-04-23,UCAYALI,CORONEL PORTILLO,CALLERIA,1,1
Peru,PER,2020-04-24,ANCASH,CASMA,CASMA,1,1
Peru,PER,2020-04-24,ANCASH,SANTA,CHIMBOTE,3,3
Peru,PER,2020-04-24,ANCASH,SANTA,COISHCO,1,4
Peru,PER,2020-04-24,ANCASH,NA,NA,1,1
Peru,PER,2020-04-24,CALLAO,CALLAO,CALLAO,5,5
Peru,PER,2020-04-24,CALLAO,LIMA,CARABAYLLO,1,1
Peru,PER,2020-04-24,CALLAO,MORROPON,MORROPON,1,1
Peru,PER,2020-04-24,ICA,PISCO,SAN ANDRES,1,1
Peru,PER,2020-04-24,LA LIBERTAD,CHEPEN,CHEP+N,1,1
Peru,PER,2020-04-24,LAMBAYEQUE,CHICLAYO,CHICLAYO,7,7
Peru,PER,2020-04-24,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,3,10
Peru,PER,2020-04-24,LAMBAYEQUE,CHICLAYO,MONSEFU,1,11
Peru,PER,2020-04-24,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,2,2
Peru,PER,2020-04-24,LAMBAYEQUE,NA,CHICLAYO,1,1
Peru,PER,2020-04-24,LAMBAYEQUE,NA,MONSEFÚ,1,2
Peru,PER,2020-04-24,LAMBAYEQUE,NA,OLMOS,1,3
Peru,PER,2020-04-24,LAMBAYEQUE,NA,PACORA,1,4
Peru,PER,2020-04-24,LAMBAYEQUE,NA,NA,2,6
Peru,PER,2020-04-24,LIMA,LIMA,BREÑA,1,1
Peru,PER,2020-04-24,LIMA,LIMA,CHORRILLOS,1,2
Peru,PER,2020-04-24,LIMA,LIMA,COMAS,3,5
Peru,PER,2020-04-24,LIMA,LIMA,EL AGUSTINO,1,6
Peru,PER,2020-04-24,LIMA,LIMA,INDEPENDENCIA,1,7
Peru,PER,2020-04-24,LIMA,LIMA,LA VICTORIA,2,9
Peru,PER,2020-04-24,LIMA,LIMA,LIMA,6,15
Peru,PER,2020-04-24,LIMA,LIMA,LINCE,1,16
Peru,PER,2020-04-24,LIMA,LIMA,MIRAFLORES,1,17
Peru,PER,2020-04-24,LIMA,LIMA,PUENTE PIEDRA,1,18
Peru,PER,2020-04-24,LIMA,LIMA,SAN JUAN DE LURIGANCHO,4,22
Peru,PER,2020-04-24,LIMA,LIMA,SAN JUAN DE MIRAFLORES,1,23
Peru,PER,2020-04-24,LIMA,LIMA,SAN LUIS,1,24
Peru,PER,2020-04-24,LIMA,LIMA,SAN MARTIN DE PORRES,2,26
Peru,PER,2020-04-24,LIMA,LIMA,SANTA ANITA,2,28
Peru,PER,2020-04-24,LIMA,NA,NA,4,4
Peru,PER,2020-04-24,LORETO,MAYNAS,IQUITOS,1,1
Peru,PER,2020-04-24,LORETO,MAYNAS,PUNCHANA,1,2
Peru,PER,2020-04-24,LORETO,MAYNAS,SAN JUAN BAUTISTA,1,3
Peru,PER,2020-04-24,LORETO,NA,NA,3,3
Peru,PER,2020-04-24,PIURA,MORROPON,CHULUCANAS,2,2
Peru,PER,2020-04-24,PIURA,PAITA,PAITA,1,1
Peru,PER,2020-04-24,PIURA,PIURA,PIURA,3,3
Peru,PER,2020-04-24,PIURA,PIURA,VEINTISÉIS DE OCTUBRE,3,6
Peru,PER,2020-04-24,PIURA,SULLANA,BELLAVISTA,1,1
Peru,PER,2020-04-24,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,1,1
Peru,PER,2020-04-24,TUMBES,TUMBES,TUMBES,1,1
Peru,PER,2020-04-24,TUMBES,ZARUMILLA,ZARUMILLA,1,1
Peru,PER,2020-04-24,UCAYALI,CORONEL PORTILLO,CALLERIA,2,2
Peru,PER,2020-04-24,UCAYALI,NA,NA,2,2
Peru,PER,2020-04-25,ANCASH,SANTA,CHIMBOTE,3,3
Peru,PER,2020-04-25,ANCASH,SANTA,SAMANCO,1,4
Peru,PER,2020-04-25,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1,1
Peru,PER,2020-04-25,AREQUIPA,AREQUIPA,PAUCARPATA,1,2
Peru,PER,2020-04-25,CALLAO,CALLAO,CALLAO,4,4
Peru,PER,2020-04-25,CALLAO,NA,CALLAO,1,1
Peru,PER,2020-04-25,CALLAO,NA,VENTANILLA,1,2
Peru,PER,2020-04-25,ICA,CHINCHA,CHINCHA ALTA,2,2
Peru,PER,2020-04-25,ICA,CHINCHA,PUEBLO NUEVO,1,3
Peru,PER,2020-04-25,ICA,NAZCA,VISTA ALEGRE,1,1
Peru,PER,2020-04-25,ICA,PALPA,RIO GRANDE,1,1
Peru,PER,2020-04-25,JUNIN,JAUJA,SAUSA,1,1
Peru,PER,2020-04-25,LAMBAYEQUE,CHICLAYO,CHICLAYO,6,6
Peru,PER,2020-04-25,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,2,8
Peru,PER,2020-04-25,LAMBAYEQUE,CHICLAYO,POMALCA,1,9
Peru,PER,2020-04-25,LAMBAYEQUE,CHICLAYO,TUMAN,1,10
Peru,PER,2020-04-25,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,1,1
Peru,PER,2020-04-25,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,1,1
Peru,PER,2020-04-25,LAMBAYEQUE,NA,CHICLAYO,1,1
Peru,PER,2020-04-25,LAMBAYEQUE,NA,NA,2,3
Peru,PER,2020-04-25,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,2,2
Peru,PER,2020-04-25,LIMA,HUARAL,HUARAL,1,1
Peru,PER,2020-04-25,LIMA,LIMA,ATE,1,1
Peru,PER,2020-04-25,LIMA,LIMA,CHACLACAYO,1,2
Peru,PER,2020-04-25,LIMA,LIMA,CHORRILLOS,1,3
Peru,PER,2020-04-25,LIMA,LIMA,LA VICTORIA,3,6
Peru,PER,2020-04-25,LIMA,LIMA,LOS OLIVOS,3,9
Peru,PER,2020-04-25,LIMA,LIMA,PUEBLO LIBRE,2,11
Peru,PER,2020-04-25,LIMA,LIMA,PUENTE PIEDRA,1,12
Peru,PER,2020-04-25,LIMA,LIMA,RIMAC,1,13
Peru,PER,2020-04-25,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2,15
Peru,PER,2020-04-25,LIMA,LIMA,SAN MARTIN DE PORRES,2,17
Peru,PER,2020-04-25,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,1,18
Peru,PER,2020-04-25,LORETO,NA,IQUITOS,1,1
Peru,PER,2020-04-25,LORETO,NA,NA,4,5
Peru,PER,2020-04-25,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,1,1
Peru,PER,2020-04-25,PIURA,PIURA,CASTILLA,2,2
Peru,PER,2020-04-25,PIURA,PIURA,LA UNION,1,3
Peru,PER,2020-04-25,PIURA,PIURA,PIURA,2,5
Peru,PER,2020-04-25,PIURA,TALARA,PARIÑAS,1,1
Peru,PER,2020-04-25,TUMBES,TUMBES,TUMBES,1,1
Peru,PER,2020-04-25,TUMBES,ZARUMILLA,ZARUMILLA,1,1
Peru,PER,2020-04-25,UCAYALI,CORONEL PORTILLO,CALLERIA,3,3
Peru,PER,2020-04-25,UCAYALI,CORONEL PORTILLO,MANANTAY,1,4
Peru,PER,2020-04-25,UCAYALI,NA,NA,3,3
Peru,PER,2020-04-26,ANCASH,SANTA,CHIMBOTE,3,3
Peru,PER,2020-04-26,ANCASH,SANTA,NUEVO CHIMBOTE,1,4
Peru,PER,2020-04-26,CALLAO,CALLAO,CALLAO,1,1
Peru,PER,2020-04-26,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,1,2
Peru,PER,2020-04-26,CALLAO,CALLAO,LA PERLA,1,3
Peru,PER,2020-04-26,CALLAO,NA,CALLAO,2,2
Peru,PER,2020-04-26,ICA,CHINCHA,GROCIO PRADO,1,1
Peru,PER,2020-04-26,ICA,PISCO,PARACAS,1,1
Peru,PER,2020-04-26,ICA,PISCO,PISCO,1,2
Peru,PER,2020-04-26,JUNIN,CHUPACA,HUAMANCACA CHICO,1,1
Peru,PER,2020-04-26,JUNIN,YAULI,SANTA ROSA DE SACCO,1,1
Peru,PER,2020-04-26,LA LIBERTAD,TRUJILLO,EL PORVENIR,1,1
Peru,PER,2020-04-26,LA LIBERTAD,TRUJILLO,HUANCHACO,2,3
Peru,PER,2020-04-26,LA LIBERTAD,TRUJILLO,TRUJILLO,3,6
Peru,PER,2020-04-26,LAMBAYEQUE,CHICLAYO,CHICLAYO,4,4
Peru,PER,2020-04-26,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,1,5
Peru,PER,2020-04-26,LAMBAYEQUE,CHICLAYO,TUMAN,1,6
Peru,PER,2020-04-26,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,2,2
Peru,PER,2020-04-26,LAMBAYEQUE,LAMBAYEQUE,MORROPE,1,3
Peru,PER,2020-04-26,LAMBAYEQUE,LAMBAYEQUE,OLMOS,1,4
Peru,PER,2020-04-26,LAMBAYEQUE,NA,MONSEFU,1,1
Peru,PER,2020-04-26,LAMBAYEQUE,NA,TUCUME,1,2
Peru,PER,2020-04-26,LAMBAYEQUE,NA,NA,3,5
Peru,PER,2020-04-26,LIMA,CAÑETE,CHILCA,1,1
Peru,PER,2020-04-26,LIMA,CAÑETE,IMPERIAL,1,2
Peru,PER,2020-04-26,LIMA,HUARAL,HUARAL,1,1
Peru,PER,2020-04-26,LIMA,LIMA,ATE,3,3
Peru,PER,2020-04-26,LIMA,LIMA,BREÑA,1,4
Peru,PER,2020-04-26,LIMA,LIMA,COMAS,4,8
Peru,PER,2020-04-26,LIMA,LIMA,EL AGUSTINO,2,10
Peru,PER,2020-04-26,LIMA,LIMA,INDEPENDENCIA,2,12
Peru,PER,2020-04-26,LIMA,LIMA,LA VICTORIA,4,16
Peru,PER,2020-04-26,LIMA,LIMA,LIMA,3,19
Peru,PER,2020-04-26,LIMA,LIMA,PUEBLO LIBRE,1,20
Peru,PER,2020-04-26,LIMA,LIMA,RIMAC,2,22
Peru,PER,2020-04-26,LIMA,LIMA,SAN JUAN DE LURIGANCHO,1,23
Peru,PER,2020-04-26,LIMA,LIMA,SAN MARTIN DE PORRES,2,25
Peru,PER,2020-04-26,LIMA,LIMA,SANTIAGO DE SURCO,1,26
Peru,PER,2020-04-26,LIMA,LIMA,SURQUILLO,2,28
Peru,PER,2020-04-26,LIMA,OYON,PACHANGARA,1,1
Peru,PER,2020-04-26,LORETO,NA,NA,8,8
Peru,PER,2020-04-26,PIURA,MORROPON,CHULUCANAS,1,1
Peru,PER,2020-04-26,PIURA,PAITA,PAITA,1,1
Peru,PER,2020-04-26,PIURA,PIURA,CASTILLA,5,5
Peru,PER,2020-04-26,PIURA,PIURA,CATACAOS,2,7
Peru,PER,2020-04-26,PIURA,PIURA,PIURA,1,8
Peru,PER,2020-04-26,PIURA,PIURA,VEINTISÉIS DE OCTUBRE,2,10
Peru,PER,2020-04-26,PIURA,SULLANA,SULLANA,1,1
Peru,PER,2020-04-26,TUMBES,TUMBES,TUMBES,1,1
Peru,PER,2020-04-26,UCAYALI,CORONEL PORTILLO,CALLERIA,5,5
Peru,PER,2020-04-26,UCAYALI,CORONEL PORTILLO,YARINACOCHA,1,6
Peru,PER,2020-04-27,ANCASH,SANTA,CHIMBOTE,9,9
Peru,PER,2020-04-27,ANCASH,SANTA,NUEVO CHIMBOTE,2,11
Peru,PER,2020-04-27,ANCASH,SANTA,SANTA,1,12
Peru,PER,2020-04-27,ANCASH,NA,CHIMBOTE,1,1
Peru,PER,2020-04-27,CAJAMARCA,JAEN,JAEN,1,1
Peru,PER,2020-04-27,CALLAO,CALLAO,BELLAVISTA,1,1
Peru,PER,2020-04-27,CALLAO,CALLAO,CALLAO,3,4
Peru,PER,2020-04-27,CALLAO,CALLAO,LA PERLA,2,6
Peru,PER,2020-04-27,CALLAO,NA,CALLAO,1,1
Peru,PER,2020-04-27,CALLAO,NA,VENTANILLA,1,2
Peru,PER,2020-04-27,ICA,CHINCHA,CHINCHA ALTA,1,1
Peru,PER,2020-04-27,ICA,CHINCHA,SUNAMPE,1,2
Peru,PER,2020-04-27,ICA,ICA,ICA,1,1
Peru,PER,2020-04-27,LA LIBERTAD,CHEPEN,CHEP+N,1,1
Peru,PER,2020-04-27,LA LIBERTAD,TRUJILLO,TRUJILLO,2,2
Peru,PER,2020-04-27,LAMBAYEQUE,CHICLAYO,CAYALTI,1,1
Peru,PER,2020-04-27,LAMBAYEQUE,CHICLAYO,CHICLAYO,4,5
Peru,PER,2020-04-27,LAMBAYEQUE,CHICLAYO,ETEN,1,6
Peru,PER,2020-04-27,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,1,7
Peru,PER,2020-04-27,LAMBAYEQUE,CHICLAYO,LA VICTORIA,2,9
Peru,PER,2020-04-27,LAMBAYEQUE,CHICLAYO,MONSEFU,1,10
Peru,PER,2020-04-27,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,2,2
Peru,PER,2020-04-27,LAMBAYEQUE,JAEN,PUCARA,1,1
Peru,PER,2020-04-27,LAMBAYEQUE,LAMBAYEQUE,MORROPE,2,2
Peru,PER,2020-04-27,LAMBAYEQUE,NA,CHICLAYO,1,1
Peru,PER,2020-04-27,LAMBAYEQUE,NA,ferreñafe,1,2
Peru,PER,2020-04-27,LAMBAYEQUE,NA,JOSE LEONARDO ORTIZ,2,4
Peru,PER,2020-04-27,LAMBAYEQUE,NA,MOCHUMI,1,5
Peru,PER,2020-04-27,LAMBAYEQUE,NA,NA,2,7
Peru,PER,2020-04-27,LIMA,CAÑETE,CHILCA,1,1
Peru,PER,2020-04-27,LIMA,CAÑETE,IMPERIAL,1,2
Peru,PER,2020-04-27,LIMA,HUARAL,CHANCAY,1,1
Peru,PER,2020-04-27,LIMA,HUAURA,CALETA DE CARQUIN,1,1
Peru,PER,2020-04-27,LIMA,LIMA,BARRANCO,1,1
Peru,PER,2020-04-27,LIMA,LIMA,COMAS,3,4
Peru,PER,2020-04-27,LIMA,LIMA,EL AGUSTINO,3,7
Peru,PER,2020-04-27,LIMA,LIMA,INDEPENDENCIA,1,8
Peru,PER,2020-04-27,LIMA,LIMA,LA MOLINA,1,9
Peru,PER,2020-04-27,LIMA,LIMA,LA VICTORIA,2,11
Peru,PER,2020-04-27,LIMA,LIMA,LIMA,2,13
Peru,PER,2020-04-27,LIMA,LIMA,LINCE,1,14
Peru,PER,2020-04-27,LIMA,LIMA,PUENTE PIEDRA,1,15
Peru,PER,2020-04-27,LIMA,LIMA,RIMAC,1,16
Peru,PER,2020-04-27,LIMA,LIMA,SAN BORJA,1,17
Peru,PER,2020-04-27,LIMA,LIMA,SAN JUAN DE LURIGANCHO,6,23
Peru,PER,2020-04-27,LIMA,LIMA,SAN JUAN DE MIRAFLORES,1,24
Peru,PER,2020-04-27,LIMA,LIMA,SAN MARTIN DE PORRES,2,26
Peru,PER,2020-04-27,LIMA,LIMA,SANTIAGO DE SURCO,1,27
Peru,PER,2020-04-27,LIMA,LIMA,SURQUILLO,1,28
Peru,PER,2020-04-27,LIMA,LIMA,VILLA EL SALVADOR,2,30
Peru,PER,2020-04-27,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,1,31
Peru,PER,2020-04-27,LIMA,NA,COMAS,1,1
Peru,PER,2020-04-27,LORETO,MAYNAS,PUNCHANA,1,1
Peru,PER,2020-04-27,LORETO,NA,IQUITOS,1,1
Peru,PER,2020-04-27,LORETO,NA,NA,5,6
Peru,PER,2020-04-27,PIURA,MORROPON,CHULUCANAS,1,1
Peru,PER,2020-04-27,PIURA,PIURA,CASTILLA,3,3
Peru,PER,2020-04-27,PIURA,PIURA,CATACAOS,1,4
Peru,PER,2020-04-27,PIURA,PIURA,LA ARENA,1,5
Peru,PER,2020-04-27,PIURA,PIURA,PIURA,3,8
Peru,PER,2020-04-27,PIURA,PIURA,VEINTISÉIS DE OCTUBRE,2,10
Peru,PER,2020-04-27,PIURA,SULLANA,SULLANA,1,1
Peru,PER,2020-04-27,PIURA,NA,NA,1,1
Peru,PER,2020-04-27,UCAYALI,CORONEL PORTILLO,CALLERIA,1,1
Peru,PER,2020-04-28,ANCASH,CASMA,YAUTAN,1,1
Peru,PER,2020-04-28,CALLAO,CALLAO,BELLAVISTA,1,1
Peru,PER,2020-04-28,CALLAO,CALLAO,CALLAO,1,2
Peru,PER,2020-04-28,CALLAO,CALLAO,VENTANILLA,1,3
Peru,PER,2020-04-28,CALLAO,NA,PUEBLO NUEVO,1,1
Peru,PER,2020-04-28,CALLAO,NA,NA,1,2
Peru,PER,2020-04-28,ICA,CHINCHA,CHINCHA ALTA,2,2
Peru,PER,2020-04-28,ICA,CHINCHA,SUNAMPE,1,3
Peru,PER,2020-04-28,ICA,ICA,ICA,1,1
Peru,PER,2020-04-28,ICA,PALPA,RIO GRANDE,1,1
Peru,PER,2020-04-28,LA LIBERTAD,ASCOPE,PAIJAN,1,1
Peru,PER,2020-04-28,LA LIBERTAD,CHEPEN,CHEP+N,3,3
Peru,PER,2020-04-28,LA LIBERTAD,TRUJILLO,HUANCHACO,1,1
Peru,PER,2020-04-28,LA LIBERTAD,TRUJILLO,LA ESPERANZA,1,2
Peru,PER,2020-04-28,LA LIBERTAD,TRUJILLO,LAREDO,1,3
Peru,PER,2020-04-28,LAMBAYEQUE,CHICLAYO,CHICLAYO,7,7
Peru,PER,2020-04-28,LAMBAYEQUE,CHICLAYO,PATAPO,1,8
Peru,PER,2020-04-28,LAMBAYEQUE,CHICLAYO,POMALCA,2,10
Peru,PER,2020-04-28,LAMBAYEQUE,LAMBAYEQUE,MORROPE,1,1
Peru,PER,2020-04-28,LAMBAYEQUE,NA,CHICLAYO,1,1
Peru,PER,2020-04-28,LAMBAYEQUE,NA,JOSE LEONARDO ORTIZ,1,2
Peru,PER,2020-04-28,LAMBAYEQUE,NA,LA VICTORIA,1,3
Peru,PER,2020-04-28,LAMBAYEQUE,NA,MONSEFU,1,4
Peru,PER,2020-04-28,LAMBAYEQUE,NA,TUCUME,2,6
Peru,PER,2020-04-28,LAMBAYEQUE,NA,NA,2,8
Peru,PER,2020-04-28,LIMA,CAÑETE,MALA,1,1
Peru,PER,2020-04-28,LIMA,LIMA,CARABAYLLO,2,2
Peru,PER,2020-04-28,LIMA,LIMA,CHACLACAYO,1,3
Peru,PER,2020-04-28,LIMA,LIMA,COMAS,3,6
Peru,PER,2020-04-28,LIMA,LIMA,EL AGUSTINO,2,8
Peru,PER,2020-04-28,LIMA,LIMA,INDEPENDENCIA,2,10
Peru,PER,2020-04-28,LIMA,LIMA,LA VICTORIA,2,12
Peru,PER,2020-04-28,LIMA,LIMA,LIMA,2,14
Peru,PER,2020-04-28,LIMA,LIMA,LOS OLIVOS,3,17
Peru,PER,2020-04-28,LIMA,LIMA,LURIGANCHO,1,18
Peru,PER,2020-04-28,LIMA,LIMA,PUENTE PIEDRA,1,19
Peru,PER,2020-04-28,LIMA,LIMA,RIMAC,1,20
